,adsh,company_name,dyrqt,filed,cik,sic,ticker,country,period,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLoss,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CashAndCashEquivalents,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,CostOfGoodsAndServicesSold,DebtInstrumentCarryingAmount,DeferredFinanceCostsNet,DeferredTaxAssets,DeferredTaxLiabilities,DepreciationAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,FinanceLeaseAsset,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseRightOfUseAssetAmortization,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssets,InterestExpense,InterestPayableCurrent,InventoryNet,LaborAndRelatedExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,MinorityInterest,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseAsset,OperatingLeaseCost,OperatingLeaseLiability,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLoss,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenue,ShareBasedCompensation,Short Term Investments,StockIssuedDuringPeriodValue,StockholdersEquity,SubleaseIncome,TotalLiabilities,TreasuryStockShares,TreasuryStockValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,7_before,7_after,difference,per
1685,0001387131-19-006109,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/,201902,2019-08-14 00:00:00,949961,6798.0,ior,US,2019-06-30,0.0,0.0,0.0,0.0,0.0,61955000.0,0.0,0.0,0.0,98185000.0,0.0,7000.0,0.0,0.01,10000000.0,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,289000.0,0.0,0.0,0.0,0.0,0.0,0.0,98185000.0,0.0,0.0,0.0,0.0,0.0,1087000.0,0.0,1824000.0,448000.0,1376000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36196000.0,0.0,0.0,0.0,0.0,98154000.0,0.0,31000.0,5461.0,39000.0,4168214.0,0.0,13.75,13.134000205993653,-0.6159997940063473,-0.044799985018643435
1686,0001387131-19-006112,TRANSCONTINENTAL REALTY INVESTORS INC,201902,2019-08-14 00:00:00,733590,6798.0,tci,US,2019-06-30,0.0,0.0,0.0,0.0,0.0,257938000.0,0.0,0.0,0.0,853887000.0,0.0,82181000.0,0.0,0.01,10000000.0,87000.0,0.0,0.0,0.0,0.0,0.0,0.0,282706000.0,9059000.0,0.0,2000000.0,3439000.0,0.0,-0.73,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,3334000.0,0.0,0.0,2000.0,0.0,0.0,0.0,4878000.0,0.0,0.0,0.0,853887000.0,0.0,0.0,283780000.0,0.0,21243000.0,-5966000.0,379000.0,-4639000.0,15220000.0,-3380000.0,0.0,0.0,0.0,0.0,53667000.0,0.0,0.0,0.0,688000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89631000.0,11840000.0,0.0,0.0,0.0,368897000.0,0.0,484990000.0,200.0,2000.0,8717767.0,0.0,23.980000305175786,24.1879997253418,0.2079994201660149,0.00867387062214177
1687,0001387131-19-006120,AMERICAN REALTY INVESTORS INC,201902,2019-08-14 00:00:00,1102238,6510.0,arl,US,2019-06-30,0.0,0.0,0.0,0.0,0.0,84773000.0,0.0,0.0,0.0,817553000.0,0.0,82247000.0,0.0,0.01,100000000.0,164000.0,0.0,0.0,0.0,0.0,0.0,0.0,292172000.0,9059000.0,0.0,0.0,3439000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127000.0,0.0,0.0,173000.0,0.0,0.0,0.0,6505000.0,0.0,0.0,0.0,817553000.0,0.0,0.0,293079000.0,0.0,61378000.0,-2778000.0,-1089000.0,-1927000.0,16217000.0,-4377000.0,0.0,0.0,0.0,0.0,55715000.0,0.0,0.0,0.0,3364000.0,5000.0,15000000.0,1800614.0,614.0,0.0,0.0,0.0,0.0,0.0,170741000.0,11840000.0,0.0,0.0,0.0,310666000.0,0.0,506887000.0,0.0,6395000.0,15997076.0,0.0,13.21200008392334,11.729999923706055,-1.4820001602172843,-0.1121707652742612
1688,0001387131-19-006133,"STRATEGIC ENVIRONMENTAL & ENERGY RESOURCES, INC.",201902,2019-08-14 00:00:00,1576197,4955.0,senr,US,2019-06-30,1651900.0,513500.0,1483600.0,3367800.0,0.0,22559800.0,0.0,227500.0,0.0,3017500.0,1345500.0,107000.0,0.0,0.001,70000000.0,62000.0,0.0,0.0,92300.0,231200.0,0.0,0.0,0.0,0.0,0.0,0.0,82000.0,11800.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,565500.0,277800.0,0.0,0.0,0.0,0.0,900700.0,112400.0,0.0,0.0,439400.0,3017500.0,7505200.0,0.0,0.0,0.0,-1942900.0,-951800.0,-39100.0,-118400.0,2333600.0,-872500.0,531200.0,68300.0,752100.0,0.0,453200.0,0.0,0.0,386500.0,-6000.0,0.001,5000000.0,0.0,0.0,632700.0,0.0,4090200.0,722400.0,0.0,-25907900.0,1461100.0,400.0,0.0,0.0,-3306900.0,0.0,8267300.0,0.0,0.0,61970059.0,0.0,0.08799999952316284,0.10799999982118606,0.020000000298023214,0.2272727318908557
1689,0001387131-19-006135,NANOPHASE TECHNOLOGIES CORP,201902,2019-08-14 00:00:00,883107,3390.0,nanx,US,2019-06-30,1423000.0,1652000.0,925000.0,0.0,0.0,100560000.0,0.0,9000.0,409000.0,9311000.0,5111000.0,1015000.0,0.0,0.01,42000000.0,381000.0,0.0,0.0,0.0,0.0,0.0,2462000.0,0.0,0.0,0.0,0.0,0.0,1246000.0,-0.02,-0.02,0.0,0.0,0.0,14000.0,617000.0,17000.0,944000.0,0.0,832000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2093000.0,0.0,9311000.0,4150000.0,3130000.0,0.0,0.0,0.0,-647000.0,0.0,0.0,0.0,-597000.0,2059000.0,211000.0,3426000.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.01,24088.0,0.0,0.0,351000.0,0.0,0.0,2127000.0,485000.0,-98910000.0,3294000.0,58000.0,0.0,1676000.0,2031000.0,0.0,0.0,0.0,0.0,36136759.0,36136759.0,0.4819999933242798,0.47799999713897706,-0.0039999961853027215,-0.008298747387350288
1690,0001387131-19-006143,"CYPRESS ENERGY PARTNERS, L.P.",201902,2019-08-14 00:00:00,1587246,1389.0,celp,US,2019-06-30,6380000.0,74388000.0,16721000.0,12479000.0,-2549000.0,0.0,174000.0,100000.0,0.0,170285000.0,81160000.0,6321000.0,0.0,0.0,0.0,0.0,5580000.0,-63000.0,0.0,1202000.0,0.0,96284000.0,0.0,0.0,0.0,484000.0,1109000.0,0.0,0.36,0.29,0.0,14527000.0,595000.0,0.0,534000.0,0.0,6158000.0,50346000.0,14807000.0,0.0,618000.0,5769000.0,21411000.0,0.0,0.0,0.0,0.0,170285000.0,28768000.0,0.0,83929000.0,0.0,0.0,5643000.0,277000.0,50000.0,0.0,7542000.0,3198000.0,0.0,3774000.0,0.0,470000.0,0.0,0.0,184000.0,0.0,0.0,0.0,0.0,0.0,1002000.0,0.0,24584000.0,12105000.0,0.0,0.0,111091000.0,0.0,0.0,0.0,0.0,0.0,115932000.0,0.0,0.0,18218000.0,12053000.0,6.661418914794923,7.2814040184021,0.6199851036071777,0.09307102758996272
1691,0001387131-19-006165,"NEUBASE THERAPEUTICS, INC.",201902,2019-08-14 00:00:00,1173281,2834.0,nbse,US,2019-06-30,751701.0,0.0,0.0,0.0,0.0,132440080.0,0.0,0.0,0.0,8692910.0,1558097.0,1424596.0,0.0,0.0001,180000000.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165647.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,888538.0,0.0,0.0,0.0,0.0,0.0,17812991.0,3961.0,0.0,0.0,0.0,8692910.0,751701.0,0.0,0.0,0.0,0.0,-1132975.0,0.0,3961.0,0.0,-1136936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,6000000.0,0.0,0.0,133501.0,0.0,0.0,12595.0,82751.0,-124499154.0,0.0,0.0,0.0,0.0,7941209.0,0.0,751701.0,0.0,0.0,2829248.0,0.0,5.1959999084472654,4.892980098724365,-0.3030198097229002,-0.058317901282152335
1692,0001387131-19-007081,OCONEE FEDERAL FINANCIAL CORP.,201902,2019-09-23 00:00:00,1501078,6035.0,ofed,US,2019-06-30,0.0,0.0,0.0,5188000.0,394000.0,10986000.0,0.0,0.0,0.0,527826000.0,0.0,36690000.0,0.0,0.01,100000000.0,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593000.0,0.0,0.0,0.0,0.0,305000.0,0.0,0.0,0.0,0.0,527826000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13322000.0,8134000.0,0.0,77464000.0,0.0,0.0,95429000.0,0.0,88297000.0,0.0,439529000.0,771008.0,8000.0,0.0,0.0,21.86815643310547,22.67853164672852,0.8103752136230504,0.03705731738758968
1693,0001387467-19-000040,ALPHA & OMEGA SEMICONDUCTOR LTD,201902,2019-08-23 00:00:00,1387467,3674.0,aosl,US,2019-06-30,94384000.0,24296000.0,44075000.0,252982000.0,-2693000.0,234410000.0,0.0,30000.0,0.0,739394000.0,295298000.0,124295000.0,0.0,0.002,100000000.0,62000.0,0.0,0.0,0.0,0.0,0.0,0.0,86177000.0,0.0,35420000.0,12333000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269000.0,0.0,0.0,7150000.0,0.0,19455000.0,0.0,0.0,111643000.0,0.0,739394000.0,177964000.0,0.0,85989000.0,0.0,152265000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37102000.0,10617000.0,0.0,0.0,13921000.0,0.0,0.002,10000000.0,0.0,0.0,0.0,0.0,0.0,409737000.0,0.0,125485000.0,0.0,0.0,0.0,0.0,443289000.0,0.0,296105000.0,6646000.0,66240000.0,0.0,0.0,12.369999885559082,12.007999992370605,-0.3619998931884769,-0.029264340868028694
1694,0001389050-19-000053,"ARCHROCK, INC.",201902,2019-07-30 00:00:00,1389050,4922.0,aroc,US,2019-06-30,58759000.0,146831000.0,82687000.0,1436933000.0,-2772000.0,3182247000.0,0.0,1554000.0,154000.0,2661306000.0,231511000.0,2015000.0,17206000.0,0.01,250000000.0,1369000.0,6103000.0,6103000.0,11600000.0,10865000.0,0.0,0.0,0.0,0.0,0.0,4448000.0,45482000.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,28618000.0,0.0,0.0,0.0,1191000.0,0.0,44731000.0,25954000.0,0.0,74159000.0,0.0,2661306000.0,152580000.0,0.0,0.0,0.0,0.0,11423000.0,0.0,0.0,0.0,12614000.0,18022000.0,1595000.0,24490000.0,8506000.0,21781000.0,-5320000.0,0.0,17460000.0,2010000.0,0.01,50000000.0,0.0,0.0,0.0,0.0,3731303000.0,2294370000.0,0.0,-2267235000.0,238390000.0,1512000.0,0.0,0.0,832890000.0,0.0,1828416000.0,6577558.0,80719000.0,128354000.0,128328000.0,10.280812072753909,10.195365715026856,-0.08544635772705078,-0.008311245952399009
1695,0001390478-19-000045,"SELLAS LIFE SCIENCES GROUP, INC.",201902,2019-08-14 00:00:00,1390478,2834.0,sls,US,2019-06-30,3762000.0,0.0,1276000.0,0.0,0.0,103854000.0,0.0,0.0,0.0,25034000.0,13641000.0,12865000.0,0.0,0.0001,350000000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357000.0,0.0,0.0,0.0,-0.13,0.0,388000.0,0.0,0.0,0.0,0.0,2638000.0,1914000.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,25034000.0,5400000.0,0.0,0.0,0.0,0.0,-3134000.0,0.0,-3134000.0,4019000.0,0.0,390000.0,0.0,415000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,5000000.0,0.0,0.0,776000.0,0.0,0.0,0.0,1381000.0,-89526000.0,0.0,126000.0,0.0,1045000.0,14338000.0,0.0,10696000.0,0.0,0.0,32298234.0,0.0,8.3,7.8,-0.5000000000000009,-0.06024096385542179
1696,0001390844-19-000013,WABCO HOLDINGS INC.,201902,2019-07-19 00:00:00,1390844,3711.0,wbc,US,2019-06-30,224700000.0,691400000.0,106000000.0,0.0,-514800000.0,900900000.0,0.0,12100000.0,0.0,4012900000.0,1943300000.0,712800000.0,0.0,0.01,400000000.0,800000.0,70500000.0,66100000.0,0.0,0.0,0.0,644000000.0,0.0,0.0,0.0,148800000.0,0.0,0.0,1.38,1.38,0.0,115200000.0,0.0,0.0,83600000.0,0.0,120600000.0,808100000.0,268800000.0,500000.0,38500000.0,0.0,0.0,200000.0,0.0,316500000.0,0.0,4012900000.0,652800000.0,0.0,839600000.0,0.0,97800000.0,74700000.0,4100000.0,0.0,0.0,102300000.0,111300000.0,7700000.0,119400000.0,114400000.0,94600000.0,0.0,0.0,79100000.0,-500000.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,562700000.0,45400000.0,3121500000.0,912800000.0,4100000.0,0.0,0.0,1419000000.0,0.0,2593900000.0,27890683.0,2187200000.0,51340058.0,51234648.0,132.70599975585938,132.73200378417968,0.02600402832030113,0.00019595216771013373
1697,0001391127-19-000130,"LIMELIGHT NETWORKS, INC.",201902,2019-07-18 00:00:00,1391127,7389.0,llnw,US,2019-06-30,14346000.0,31098000.0,4885000.0,96877000.0,-9483000.0,520375000.0,0.0,809000.0,3332000.0,191295000.0,68884000.0,24698000.0,0.0,0.001,300000000.0,116000.0,0.0,174000.0,5500000.0,1331000.0,149000.0,27397000.0,0.0,0.0,1443000.0,140000.0,127000.0,0.0,-0.06,-0.06,0.0,7031000.0,0.0,0.0,0.0,0.0,10994000.0,76848000.0,18507000.0,0.0,255000.0,0.0,0.0,110000.0,0.0,0.0,0.0,191295000.0,32753000.0,0.0,0.0,0.0,0.0,-7192000.0,0.0,30000.0,25474000.0,-6937000.0,2701000.0,0.0,3066000.0,0.0,5848000.0,0.0,15227000.0,283000.0,-70000.0,0.001,7500000.0,0.0,0.0,8739000.0,0.0,132408000.0,35531000.0,6013000.0,-354363000.0,45904000.0,3649000.0,4264000.0,0.0,156645000.0,0.0,34650000.0,0.0,0.0,115275000.0,115275000.0,2.5979999542236327,2.331999969482422,-0.2659999847412107,-0.10238644704699394
1698,0001392972-19-000110,"PROS HOLDINGS, INC.",201902,2019-07-25 00:00:00,1392972,7371.0,pro,US,2019-06-30,6948000.0,0.0,13314000.0,0.0,-3466000.0,439995000.0,0.0,977000.0,0.0,507899000.0,395250000.0,329562000.0,0.0,0.001,75000000.0,45000.0,0.0,178000.0,0.0,0.0,0.0,23583000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,-0.44,-0.013999999999999999,18499000.0,0.0,0.0,0.0,0.0,22945000.0,38161000.0,40295000.0,0.0,236000.0,0.0,15845000.0,0.0,0.0,0.0,0.0,507899000.0,179016000.0,0.0,0.0,0.0,0.0,-17517000.0,0.0,0.0,0.0,-12145000.0,23215000.0,2700000.0,62384000.0,0.0,5832000.0,178000.0,0.0,751000.0,-862000.0,0.001,5000000.0,0.0,0.0,7692000.0,0.0,0.0,15128000.0,0.0,-327142000.0,63878000.0,5979000.0,0.0,0.0,95494000.0,132000.0,412405000.0,4417585.0,13938000.0,39413000.0,39413000.0,66.62400054931639,71.78000030517578,5.155999755859369,0.07738952499621808
1699,0001393066-19-000006,RESOLUTE FOREST PRODUCTS INC.,201902,2019-08-09 00:00:00,1393066,2621.0,rfp,CA,2019-06-30,376000000.0,333000000.0,12000000.0,1579000000.0,-948000000.0,3803000000.0,0.0,0.0,0.0,3752000000.0,1070000000.0,140000000.0,0.0,0.001,119100000.0,0.0,24000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,869000000.0,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,7000000.0,0.0,36000000.0,0.0,0.0,0.0,19000000.0,1200000.0,50000000.0,7000000.0,3000000.0,530000000.0,0.0,3752000000.0,385000000.0,0.0,0.0,0.0,1000000.0,25000000.0,0.0,-1000000.0,0.0,44000000.0,63000000.0,4000000.0,87000000.0,0.0,221000000.0,-1000000.0,0.0,55000000.0,0.0,0.0,0.0,0.0,0.0,42000000.0,0.0,0.0,1479000000.0,0.0,-1131000000.0,755000000.0,1000000.0,0.0,0.0,1600000000.0,0.0,2152000000.0,28700000.0,125000000.0,93600000.0,92400000.0,5.1199999809265115,4.7660000801086415,-0.3539999008178709,-0.06914060588605925
1700,0001393612-19-000039,DISCOVER FINANCIAL SERVICES,201902,2019-08-01 00:00:00,1393612,6141.0,dfs,US,2019-06-30,0.0,0.0,0.0,0.0,-83000000.0,4167000000.0,18000000.0,0.0,0.0,110707000000.0,0.0,11353000000.0,130000000.0,0.01,2000000000.0,6000000.0,0.0,806000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255000000.0,0.0,0.0,234000000.0,0.0,160000000.0,2332000000.0,0.0,0.0,427000000.0,110707000000.0,0.0,0.0,0.0,0.0,0.0,753000000.0,0.0,0.0,0.0,987000000.0,0.0,0.0,0.0,0.0,2323000000.0,94000000.0,0.0,0.0,0.0,563000000.0,200000000.0,5700.0,5700.0,0.0,183000000.0,0.0,1008000000.0,0.0,20107000000.0,0.0,0.0,7323000000.0,0.0,11493000000.0,0.0,99214000000.0,246543201.0,13267000000.0,323000000.0,322000000.0,90.4646011352539,84.20253143310545,-6.2620697021484375,-0.06922121607308032
